evaluation,score,dc_valid,peaking_boost,power
68,-0.07827010997208393,True,7.514498759299796,0.0009565702600843181
69,-6.76988785325796,True,0.8636161121434878,0.00200255948102172
70,-100.0,False,,
71,-3.6727621105522434,True,3.9421009017418136,0.0017229451844108562
72,-2.969223975273045,True,10.343928540612264,0.0018794315199117066
73,-5.656464100487664,True,1.9537918839833015,0.001653839767064479
74,-7.688253160569662,True,-0.16140075804820686,0.00040278603782182106
75,-4.331915708480943,True,3.282844472434986,0.0017214027137389366
76,-0.811713766342476,True,8.16913786102984,0.002138638579689534
77,-1.6334609262602604,True,9.05085923952907,0.0012390253009678643
78,-2.1953192028384785,True,5.4141392576623595,0.0016418769075125705
79,-7.702704649068933,True,-0.06903969380053265,0.002004974329026005
80,-6.329928673675832,True,1.2325837591617743,0.0009376864925640927
81,-100.0,False,,
82,-0.1541688528223386,True,7.499946344372775,0.0023117279579267067
83,-0.3533052066199037,True,7.721584631865472,0.0019758086213164765
84,-5.657510706660819,True,1.9162081210681405,0.0011057824159343942
85,-7.542983496478549,True,0.036581121529295046,0.0011934692701176647
86,-8.19948584490119,True,-0.5880100677929541,0.0016721366566235514
87,-100.0,False,,
88,-0.7750363841814231,True,8.191991946219236,0.0012456665694328048
89,-5.577995577885879,True,1.9594852418249449,0.0005622122956623665
90,-0.22463791329280894,True,7.369124875070959,0.0014064418254565196
91,-6.268003153539927,True,1.2835944319361534,0.000773963782141208
92,-1.208302747342857,True,8.58378813729707,0.001867719150686805
93,-3.0440281517740755,True,4.559130719517244,0.0015473830693697886
94,-1.3278872651983722,True,8.706573800794448,0.0018197019660588613
95,-100.0,False,,
96,-1.181665745291265,True,6.368209516880331,0.0007481289325739362
97,-6.08988442186112,True,1.4377732002483583,0.0004148643316421778
98,-4.343612865974398,True,3.305166182058475,0.0022316857204930916
99,-100.0,False,,
100,-5.639927292862041,True,1.9412993156946374,0.001218399128350182
