frequency_hz,gain_db
77624710.0,8.86732283923357
79432820.0,8.868888646417727
81283050.0,8.870507420604286
83176380.0,8.872210958128887
85113800.0,8.873969395457472
87096360.0,8.875846120678245
89125090.0,8.877779649291123
91201080.0,8.879833569569252
93325430.0,8.881946685655956
95499260.0,8.884182641479178
97723720.0,8.886542711691266
100000000.0,8.888965714685732
102329300.0,8.891546313924062
104712900.0,8.894192879653716
107151900.0,8.897000112403642
109647800.0,8.899938383624168
112201800.0,8.902978172154597
114815400.0,8.906183297999041
117489800.0,8.909555397916794
120226400.0,8.913065119339262
123026900.0,8.916714259746808
125892500.0,8.920535686636974
128825000.0,8.924562501922757
131825700.0,8.928734647121209
134896300.0,8.93311608458333
138038400.0,8.937708816380281
141253800.0,8.942484263416002
144544000.0,8.947506401048264
147910800.0,8.952715637713293
151356100.0,8.958206815108827
154881700.0,8.96392106850001
158489300.0,8.969891303545493
162181000.0,8.976120208620136
165958700.0,8.982641281045966
169824400.0,8.9894566539398
173780100.0,8.99656913667576
177827900.0,9.003981951075854
181970100.0,9.011727668873688
186208700.0,9.019840440681733
190546100.0,9.028291604233118
194984500.0,9.037115387029576
199526200.0,9.046344153288192
204173800.0,9.055951161223646
208929600.0,9.06599909867121
213796200.0,9.076460914484434
218776200.0,9.087399788696647
223872100.0,9.098788326578864
229086800.0,9.110658848166452
234422900.0,9.123044277238547
239883300.0,9.135946877276128
245470900.0,9.149399310890203
251188600.0,9.163432676908096
257039600.0,9.178049683554248
263026800.0,9.19325167336278
269153500.0,9.209100278814477
275422900.0,9.225565696223208
281838300.0,9.242738951362409
288403200.0,9.26059018944904
295120900.0,9.279178938150363
301995200.0,9.298475451225148
309029500.0,9.318566616989349
316227800.0,9.3394516550746
323593700.0,9.361127990626132
331131100.0,9.383651809905633
338844200.0,9.407019997488215
346736900.0,9.431314921405416
354813400.0,9.456503268775453
363078100.0,9.482608369311667
371535200.0,9.509709090323103
380189400.0,9.53776916866515
389045100.0,9.566837650405315
398107200.0,9.596961009654944
407380300.0,9.628127664695374
416869400.0,9.660382475691547
426579500.0,9.693711437199624
436515800.0,9.728183406777763
446683600.0,9.7638088656142
457088200.0,9.800570470013843
467735100.0,9.838530505899506
478630100.0,9.877694857763458
489778800.0,9.918040648254468
501187200.0,9.959623895967294
512861400.0,10.002472295588845
524807500.0,10.046556100952184
537031800.0,10.091871905008391
549540900.0,10.138493386281988
562341300.0,10.186360047555038
575439900.0,10.235513153109
588843700.0,10.285940318243384
602559600.0,10.337627362589119
616595000.0,10.390609558642439
630957300.0,10.444841744638333
645654200.0,10.500304911883138
660693400.0,10.557025719615405
676083000.0,10.61498037703573
691831000.0,10.674118691972264
707945800.0,10.73446386972281
724436000.0,10.795958757700268
741310200.0,10.858577836873188
758577600.0,10.922305036625206
776247100.0,10.987098894342708
794328200.0,11.05294313768579
812830500.0,11.119775082334392
831763800.0,11.18754791761235
851138000.0,11.256246805331413
870963600.0,11.32579686525893
891250900.0,11.39614061954412
912010800.0,11.467266590163337
933254300.0,11.539076246944102
954992600.0,11.611525085416295
977237200.0,11.684563612841588
1000000000.0,11.758137724117319
1023293000.0,11.83216046594531
1047129000.0,11.906555539564236
1071519000.0,11.981299345455392
1096478000.0,12.056294476227524
1122018000.0,12.131489135123083
1148154000.0,12.206787764241756
1174898000.0,12.282132609821723
1202264000.0,12.357456986637645
1230269000.0,12.432704632058009
1258925000.0,12.507770172699297
1288250000.0,12.582619672610466
1318257000.0,12.657137538317185
1348963000.0,12.731304169957667
1380384000.0,12.805026623650697
1412538000.0,12.87822813050002
1445440000.0,12.95087634755912
1479108000.0,13.022870333945454
1513561000.0,13.094167218876219
1548817000.0,13.164692981464077
1584893000.0,13.234408827111066
1621810000.0,13.303237741206361
1659587000.0,13.371147630612851
1698244000.0,13.438059671404572
1737801000.0,13.503947495384612
1778279000.0,13.568760068730173
1819701000.0,13.632457872880996
1862087000.0,13.6949768000415
1905461000.0,13.756307161678203
1949845000.0,13.816401846238604
1995262000.0,13.875208453667183
2041738000.0,13.932735849053424
2089296000.0,13.988930804612005
2137962000.0,14.043774419695314
2187762000.0,14.097249329290253
2238721000.0,14.149322005180123
2290868000.0,14.199992612186508
2344229000.0,14.249245490628528
2398833000.0,14.297047971275926
2454709000.0,14.343417191818094
2511886000.0,14.388336463498694
2570396000.0,14.431789020193776
2630268000.0,14.47378971669172
2691535000.0,14.514336517328644
2754229000.0,14.553393460524248
2818383000.0,14.591004890508243
2884032000.0,14.627165117577118
2951209000.0,14.661867211600699
3019952000.0,14.695119166225215
3090295000.0,14.726927310668021
3162278000.0,14.757296714435027
3235937000.0,14.786230955333512
3311311000.0,14.813748046095107
3388442000.0,14.839864466449415
3467369000.0,14.864579516128092
3548134000.0,14.887891233253992
3630781000.0,14.90982764560091
3715352000.0,14.930368595580372
3801894000.0,14.949570586105166
3890451000.0,14.967395527989286
3981072000.0,14.983881868051432
4073803000.0,14.999035807084443
4168694000.0,15.012847146322137
4265795000.0,15.025335456860196
4365158000.0,15.03650390739577
4466836000.0,15.046354736602172
4570882000.0,15.054904450058146
4677351000.0,15.062138211659308
4786301000.0,15.068085803153329
4897788000.0,15.072730569496633
5011872000.0,15.07607016800356
5128614000.0,15.078101213657868
5248075000.0,15.07884966176552
5370318000.0,15.078294689316639
5495409000.0,15.076415453980108
5623413000.0,15.073249070813937
5754399000.0,15.068756763987972
5888437000.0,15.062928835369863
6025596000.0,15.055783509803067
6165950000.0,15.04729274510165
6309573000.0,15.03745660016536
6456542000.0,15.02625883551948
6606934000.0,15.013681681271642
6760830000.0,14.999718309420482
6918310000.0,14.984346856968397
7079458000.0,14.96757156359854
7244360000.0,14.9493493179604
7413102000.0,14.929664890663737
7585776000.0,14.908513812409602
7762471000.0,14.885873907487126
7943282000.0,14.861718933622363
8128305000.0,14.836035200156738
8317638000.0,14.80880307817548
8511380000.0,14.779985292978598
8709636000.0,14.749570647619786
8912509000.0,14.717527058337566
9120108000.0,14.683846121437842
9332543000.0,14.648502517196096
9549926000.0,14.611464787115198
9772372000.0,14.572724916401071
10000000000.0,14.532240443760925
