dc_gain,dc_valid,error,name,nyquist_gain,peaking_boost,power,process,pvt_pass,status,temperature_c,vdd
8.817464745669897,True,,TT_0.95V_0C,13.898832621281228,5.081367875611331,0.0008468868654908807,TT,True,pass,0.0,1.14
8.433318184104468,True,,TT_0.95V_62.5C,13.266183055058274,4.832864870953806,0.0008468868654908807,TT,True,pass,62.5,1.14
7.9715109755945965,True,,TT_0.95V_125C,12.524713318104826,4.55320234251023,0.0008468868654908807,TT,True,pass,125.0,1.14
8.84411416411906,True,,TT_1.00V_0C,13.935951479915339,5.091837315796278,0.0008914598584114535,TT,True,pass,0.0,1.2
8.46248213890474,True,,TT_1.00V_62.5C,13.30444179722905,4.84195965832431,0.0008914598584114535,TT,True,pass,62.5,1.2
8.004856929476746,True,,TT_1.00V_125C,12.566566314966325,4.5617093854895785,0.0008914598584114535,TT,True,pass,125.0,1.2
8.867897519957541,True,,TT_1.05V_0C,13.968881175735657,5.100983655778116,0.0009360328513320262,TT,True,pass,0.0,1.26
8.488247429172663,True,,TT_1.05V_62.5C,13.337812225700937,4.8495647965282735,0.0009360328513320262,TT,True,pass,62.5,1.26
8.034011793267009,True,,TT_1.05V_125C,12.602484962440059,4.56847316917305,0.0009360328513320262,TT,True,pass,125.0,1.26
8.915985285987428,True,,SS_0.95V_0C,14.043963272420317,5.127977986432889,0.0008468868654908807,SS,True,pass,0.0,1.14
8.521038906862742,True,,SS_0.95V_62.5C,13.39000120093605,4.868962294073308,0.0008468868654908807,SS,True,pass,62.5,1.14
8.049291748095435,True,,SS_0.95V_125C,12.628056834056542,4.578765085961107,0.0008468868654908807,SS,True,pass,125.0,1.14
8.94180722886454,True,,SS_1.00V_0C,14.081265113909716,5.139457885045175,0.0008914598584114535,SS,True,pass,0.0,1.2
8.548806707751291,True,,SS_1.00V_62.5C,13.427749890465318,4.878943182714027,0.0008914598584114535,SS,True,pass,62.5,1.2
8.080080017076435,True,,SS_1.00V_125C,12.66781368837222,4.587733671295785,0.0008914598584114535,SS,True,pass,125.0,1.2
8.965139361988195,True,,SS_1.05V_0C,14.11489792390114,5.149758561912945,0.0009360328513320262,SS,True,pass,0.0,1.26
8.573670273140856,True,,SS_1.05V_62.5C,13.461336403298066,4.887666130157211,0.0009360328513320262,SS,True,pass,62.5,1.26
8.10744712976036,True,,SS_1.05V_125C,12.702696923100973,4.595249793340614,0.0009360328513320262,SS,True,pass,125.0,1.26
8.81378142903755,True,,FF_0.95V_0C,13.89275538352467,5.078973954487122,0.0008468868654908807,FF,True,pass,0.0,1.14
8.431541638880123,True,,FF_0.95V_62.5C,13.265336912044553,4.83379527316443,0.0008468868654908807,FF,True,pass,62.5,1.14
7.969880420238661,True,,FF_0.95V_125C,12.526369838045376,4.5564894178067155,0.0008468868654908807,FF,True,pass,125.0,1.14
8.843204123321254,True,,FF_1.00V_0C,13.933870609263748,5.090666485942494,0.0008914598584114535,FF,True,pass,0.0,1.2
8.464285349489776,True,,FF_1.00V_62.5C,13.308631315124986,4.84434596563521,0.0008914598584114535,FF,True,pass,62.5,1.2
8.008036153450371,True,,FF_1.00V_125C,12.5749138054167,4.566877651966328,0.0008914598584114535,FF,True,pass,125.0,1.2
8.869274231807363,True,,FF_1.05V_0C,13.969983056216293,5.10070882440893,0.0009360328513320262,FF,True,pass,0.0,1.26
8.492888284127599,True,,FF_1.05V_62.5C,13.345933665910998,4.853045381783399,0.0009360328513320262,FF,True,pass,62.5,1.26
8.040967112984527,True,,FF_1.05V_125C,12.615985921387429,4.575018808402902,0.0009360328513320262,FF,True,pass,125.0,1.26
8.870807146191238,True,,SF_0.95V_0C,13.978550030102861,5.107742883911623,0.0008468868654908807,SF,True,pass,0.0,1.14
8.481903247353001,True,,SF_0.95V_62.5C,13.336008053561281,4.85410480620828,0.0008468868654908807,SF,True,pass,62.5,1.14
8.015495118139809,True,,SF_0.95V_125C,12.584651942881438,4.569156824741629,0.0008468868654908807,SF,True,pass,125.0,1.14
8.897013012994874,True,,SF_1.00V_0C,14.0157554972241,5.118742484229227,0.0008914598584114535,SF,True,pass,0.0,1.2
8.510252718409339,True,,SF_1.00V_62.5C,13.373933851430062,4.863681133020723,0.0008914598584114535,SF,True,pass,62.5,1.2
8.047434982734927,True,,SF_1.00V_125C,12.62529369952599,4.577858716791063,0.0008914598584114535,SF,True,pass,125.0,1.2
8.920558891958034,True,,SF_1.05V_0C,14.049037006961875,5.1284781150038405,0.0009360328513320262,SF,True,pass,0.0,1.26
