time_s,differential_output_v
1.2205e-08,0.2715984
1.2207e-08,0.2714846000000001
1.2209e-08,0.2712088
1.2211e-08,0.2707309
1.2213e-08,0.27002380000000004
1.2215e-08,0.2690698
1.2217e-08,0.2678585
1.2219e-08,0.2663852
1.2221e-08,0.2646489999999999
1.2223e-08,0.2626526
1.2225e-08,0.2604004
1.2227e-08,0.257899
1.2229e-08,0.25515599999999994
1.2231e-08,0.25217979999999995
1.2233e-08,0.24897969999999991
1.2235e-08,0.24556500000000003
1.2237e-08,0.24194530000000003
1.2239e-08,0.23813039999999996
1.2241e-08,0.23413039999999996
1.2243e-08,0.22995450000000006
1.2245e-08,0.2256127
1.2247e-08,0.22111419999999993
1.2249e-08,0.21646850000000006
1.2251e-08,0.21168450000000005
1.2253e-08,0.20677120000000004
1.2255e-08,0.20173699999999994
1.2257e-08,0.19659059999999995
1.2259e-08,0.19133999999999995
1.2261e-08,0.18599320000000008
1.2263e-08,0.18055809999999994
1.2265e-08,0.17504190000000008
1.2267e-08,0.16945219999999994
1.2269e-08,0.1637957
1.2271e-08,0.1580794000000001
1.2273e-08,0.15230979999999994
1.2275e-08,0.14649330000000005
1.2277e-08,0.14063609999999993
1.2279e-08,0.13474409999999992
1.2281e-08,0.12882300000000002
1.2283e-08,0.1228783
1.2285e-08,0.11691530000000006
1.2287e-08,0.11093909999999996
1.2289e-08,0.10495449999999995
1.2291e-08,0.09896640000000001
1.2293e-08,0.09297919999999993
1.2295e-08,0.08699709999999994
1.2297e-08,0.08102430000000005
1.2299e-08,0.07506479999999993
1.2301e-08,0.06912229999999997
1.2303e-08,0.06320029999999999
1.2305e-08,0.05730230000000003
1.2307e-08,0.05143169999999997
1.2309e-08,0.045591200000000054
1.2311e-08,0.039783900000000094
1.2313e-08,0.03401270000000001
1.2315e-08,0.028279999999999972
1.2317e-08,0.022588300000000006
1.2319e-08,0.01693980000000006
1.2321e-08,0.011336899999999983
1.2323e-08,0.005781399999999937
1.2325e-08,0.00027529999999997834
1.2327e-08,-0.005179700000000009
1.2329e-08,-0.010581699999999916
1.2331e-08,-0.015929599999999988
1.2333e-08,-0.02122170000000001
1.2335e-08,-0.026456799999999947
1.2337e-08,-0.03163369999999999
1.2339e-08,-0.03675129999999993
1.2341e-08,-0.04180870000000003
1.2343e-08,-0.04680490000000004
1.2345e-08,-0.05173910000000004
1.2347e-08,-0.05661079999999996
1.2349e-08,-0.061419300000000066
1.2351e-08,-0.06616389999999994
1.2353e-08,-0.07084429999999997
1.2355e-08,-0.07545999999999997
1.2357e-08,-0.08001080000000005
1.2359e-08,-0.08449649999999997
1.2361e-08,-0.08891669999999996
1.2363e-08,-0.0932714
1.2365e-08,-0.09756070000000006
1.2367e-08,-0.10178429999999994
1.2369e-08,-0.10594239999999999
1.2371e-08,-0.11003530000000006
1.2373e-08,-0.11406270000000007
1.2375e-08,-0.1180251
1.2377e-08,-0.12192270000000005
1.2379e-08,-0.12575560000000008
1.2381e-08,-0.12952430000000004
1.2383e-08,-0.13322920000000005
1.2385e-08,-0.13687040000000006
1.2387e-08,-0.14044849999999998
1.2389e-08,-0.14396390000000003
1.2391e-08,-0.14741700000000002
1.2393e-08,-0.15080839999999995
1.2395e-08,-0.15413850000000007
1.2397e-08,-0.1574078
1.23985e-08,-0.15982030000000003
1.24e-08,-0.1621992
1.24002e-08,-0.16251349999999998
1.24006e-08,-0.16314099999999998
1.24014e-08,-0.16438889999999995
1.2403e-08,-0.16685660000000002
1.2405e-08,-0.16988880000000006
1.2407e-08,-0.17286330000000005
1.2409e-08,-0.1757805
1.2411e-08,-0.17864120000000006
1.2413e-08,-0.181446
1.2415e-08,-0.18419560000000001
1.2417e-08,-0.18689060000000002
1.2419e-08,-0.18953169999999997
1.2421e-08,-0.19211960000000006
1.2423e-08,-0.19465489999999996
1.2425e-08,-0.19713840000000005
1.2427e-08,-0.19957080000000005
1.2429e-08,-0.20195269999999999
1.2431e-08,-0.20428480000000004
1.2433e-08,-0.20656790000000003
