time_s,differential_output_v
0.0,-0.22025709999999998
2e-14,-0.22025709999999998
4e-14,-0.22025709999999998
8e-14,-0.22025709999999998
1.6e-13,-0.22025709999999998
3.2e-13,-0.22025709999999998
6.4e-13,-0.22025709999999998
1.28e-12,-0.22025709999999998
2.56e-12,-0.22025709999999998
4.56e-12,-0.22025709999999998
6.56e-12,-0.22025709999999998
8.56e-12,-0.22025709999999998
1.056e-11,-0.22025709999999998
1.256e-11,-0.22025709999999998
1.456e-11,-0.22025709999999998
1.656e-11,-0.22025709999999998
1.856e-11,-0.22025709999999998
2.056e-11,-0.22025709999999998
2.256e-11,-0.22025709999999998
2.456e-11,-0.22025709999999998
2.656e-11,-0.22025709999999998
2.856e-11,-0.22025709999999998
3.056e-11,-0.22025709999999998
3.256e-11,-0.22025709999999998
3.456e-11,-0.22025709999999998
3.656e-11,-0.22025709999999998
3.856e-11,-0.22025709999999998
4.056e-11,-0.22025709999999998
4.256e-11,-0.22025709999999998
4.456e-11,-0.22025709999999998
4.656e-11,-0.22025709999999998
4.856e-11,-0.22025709999999998
5.056e-11,-0.22025709999999998
5.256e-11,-0.22025709999999998
5.456e-11,-0.22025709999999998
5.656e-11,-0.22025709999999998
5.856e-11,-0.22025709999999998
6.056e-11,-0.22025709999999998
6.256e-11,-0.22025709999999998
6.456e-11,-0.22025709999999998
6.656e-11,-0.22025709999999998
6.856e-11,-0.22025709999999998
7.056e-11,-0.22025709999999998
7.256e-11,-0.22025709999999998
7.456e-11,-0.22025709999999998
7.656e-11,-0.22025709999999998
7.856e-11,-0.22025709999999998
8.056e-11,-0.22025709999999998
8.256e-11,-0.22025709999999998
8.456e-11,-0.22025709999999998
8.656e-11,-0.22025709999999998
8.856e-11,-0.22025709999999998
9.056e-11,-0.22025709999999998
9.256e-11,-0.22025709999999998
9.456e-11,-0.22025709999999998
9.656e-11,-0.22025709999999998
9.856e-11,-0.22025709999999998
1.0056e-10,-0.22025709999999998
1.0256e-10,-0.22025709999999998
1.0456e-10,-0.22025709999999998
1.0656e-10,-0.22025709999999998
1.0856e-10,-0.22025709999999998
1.1056e-10,-0.22025709999999998
1.1256e-10,-0.22025709999999998
1.1456e-10,-0.22025709999999998
1.1656e-10,-0.22025709999999998
1.1856e-10,-0.22025709999999998
1.2056e-10,-0.22025709999999998
1.2256e-10,-0.22025709999999998
1.2456e-10,-0.22025709999999998
1.2656e-10,-0.22025709999999998
1.2856e-10,-0.22025709999999998
1.3056e-10,-0.22025709999999998
1.3256e-10,-0.22025709999999998
1.3456e-10,-0.22025709999999998
1.3656e-10,-0.22025709999999998
1.3856e-10,-0.22025709999999998
1.4056e-10,-0.22025709999999998
1.4256e-10,-0.22025709999999998
1.4456e-10,-0.22025709999999998
1.4656e-10,-0.22025709999999998
1.4856e-10,-0.22025709999999998
1.5056e-10,-0.22025709999999998
1.5256e-10,-0.22025709999999998
1.5456e-10,-0.22025709999999998
1.5656e-10,-0.22025709999999998
1.5856e-10,-0.22025709999999998
1.6056e-10,-0.22025709999999998
1.6256e-10,-0.22025709999999998
1.6456e-10,-0.22025709999999998
1.6656e-10,-0.22025709999999998
1.6856e-10,-0.22025709999999998
1.7056e-10,-0.22025709999999998
1.7256e-10,-0.22025709999999998
1.7456e-10,-0.22025709999999998
1.7656e-10,-0.22025709999999998
1.7856e-10,-0.22025709999999998
1.8056e-10,-0.22025709999999998
1.8256e-10,-0.22025709999999998
1.8456e-10,-0.22025709999999998
1.8656e-10,-0.22025709999999998
1.8856e-10,-0.22025709999999998
1.9056e-10,-0.22025709999999998
1.9256e-10,-0.22025709999999998
1.9456e-10,-0.22025709999999998
1.9656e-10,-0.22025709999999998
1.9828e-10,-0.22025709999999998
2e-10,-0.22025709999999998
2.002e-10,-0.2202579
2.006e-10,-0.22026120000000005
2.014e-10,-0.22027629999999998
2.03e-10,-0.2203044999999999
2.05e-10,-0.2202598
2.07e-10,-0.22004629999999992
2.09e-10,-0.21960689999999994
2.11e-10,-0.2189082
2.13e-10,-0.21793339999999994
2.15e-10,-0.2166764
2.17e-10,-0.2151379
2.19e-10,-0.21332340000000005
2.21e-10,-0.21124089999999995
2.23e-10,-0.20890089999999994
2.25e-10,-0.2063142
2.27e-10,-0.20349270000000008
2.29e-10,-0.20044810000000002
2.31e-10,-0.1971925
2.33e-10,-0.19373739999999995
2.35e-10,-0.19009450000000006
2.37e-10,-0.18627519999999997
2.39e-10,-0.18229020000000007
2.41e-10,-0.1781501000000001
2.43e-10,-0.1738653
2.45e-10,-0.1694458000000001
2.47e-10,-0.16490090000000002
2.49e-10,-0.1602401
2.51e-10,-0.1554722999999999
2.53e-10,-0.1506059999999999
2.55e-10,-0.14564960000000005
2.57e-10,-0.14061119999999994
2.59e-10,-0.13549829999999996
2.61e-10,-0.13031840000000006
2.63e-10,-0.1250787
2.65e-10,-0.11978620000000006
2.67e-10,-0.11444710000000002
2.69e-10,-0.1090683
2.71e-10,-0.10365550000000001
2.73e-10,-0.09821460000000004
2.75e-10,-0.09275140000000004
2.77e-10,-0.08727110000000005
2.79e-10,-0.08177889999999999
2.81e-10,-0.07627980000000001
2.83e-10,-0.07077840000000002
2.85e-10,-0.06527919999999998
2.87e-10,-0.05978659999999991
2.89e-10,-0.05430449999999998
2.91e-10,-0.04883689999999996
2.93e-10,-0.04338750000000002
2.95e-10,-0.03795979999999999
2.97e-10,-0.03255700000000006
2.99e-10,-0.02718239999999994
3.01e-10,-0.021838899999999994
3.03e-10,-0.016529400000000027
3.05e-10,-0.011256400000000055
3.07e-10,-0.006022499999999931
3.09e-10,-0.0008299999999999974
3.11e-10,0.004318899999999903
3.13e-10,0.009422200000000047
3.15e-10,0.014477999999999991
3.17e-10,0.01948440000000007
3.19e-10,0.0244397999999999
3.21e-10,0.029342800000000002
3.23e-10,0.03419190000000005
3.25e-10,0.03898570000000001
3.27e-10,0.04372319999999996
3.29e-10,0.04840319999999998
3.31e-10,0.05302479999999998
3.33e-10,0.057586999999999944
3.35e-10,0.062089300000000014
3.37e-10,0.0665306
3.39e-10,0.07091059999999993
3.41e-10,0.07522859999999998
3.43e-10,0.07948429999999995
3.45e-10,0.08367720000000001
3.47e-10,0.08780699999999997
3.49e-10,0.09187350000000005
3.51e-10,0.09587660000000009
3.53e-10,0.0998159999999999
3.55e-10,0.10369189999999995
3.57e-10,0.10750409999999999
3.59e-10,0.11125269999999998
3.61e-10,0.11493790000000004
3.63e-10,0.11855959999999999
3.65e-10,0.12211830000000001
3.67e-10,0.125614
3.69e-10,0.12904709999999997
3.71e-10,0.13241779999999992
3.73e-10,0.13572659999999992
3.75e-10,0.13897389999999998
3.77e-10,0.14215979999999995
3.79e-10,0.145285
3.81e-10,0.14834999999999998
3.83e-10,0.15135509999999996
3.85e-10,0.15430080000000002
3.87e-10,0.1571878
3.89e-10,0.16001660000000006
3.91e-10,0.1627877000000001
3.93e-10,0.16550180000000003
3.95e-10,0.1681593
3.97e-10,0.17076100000000005
3.985e-10,0.1726759
4e-10,0.17456000000000005
4.002e-10,0.17480859999999998
4.006e-10,0.17530469999999998
4.014e-10,0.17629059999999996
4.03e-10,0.17823650000000002
4.05e-10,0.18062100000000003
4.07e-10,0.18295300000000003
4.09e-10,0.18523290000000003
4.11e-10,0.18746149999999995
4.13e-10,0.18963960000000002
4.15e-10,0.19176760000000004
4.17e-10,0.19384639999999997
4.19e-10,0.1958765
4.21e-10,0.1978588
4.23e-10,0.19979389999999997
4.25e-10,0.20168259999999993
4.27e-10,0.20352540000000008
4.29e-10,0.2053231000000001
4.31e-10,0.20707640000000005
4.33e-10,0.20878590000000008
4.35e-10,0.21045250000000004
4.37e-10,0.2120767
4.39e-10,0.21365920000000005
4.41e-10,0.21520070000000002
4.43e-10,0.21670200000000006
4.45e-10,0.2181636
4.47e-10,0.21958619999999995
4.49e-10,0.22097049999999996
4.51e-10,0.22231710000000005
4.53e-10,0.22362669999999996
4.55e-10,0.22490009999999994
4.57e-10,0.2261377
4.59e-10,0.2273402
4.61e-10,0.2285083
4.63e-10,0.22964259999999992
4.65e-10,0.23074360000000005
4.67e-10,0.23181210000000008
4.69e-10,0.23284859999999996
4.71e-10,0.2338538
4.73e-10,0.23482819999999993
4.75e-10,0.2357724
4.77e-10,0.23668690000000003
4.79e-10,0.23757240000000002
4.81e-10,0.2384294
4.83e-10,0.23925850000000004
4.85e-10,0.2400603
4.87e-10,0.24083509999999997
4.89e-10,0.24158380000000002
4.91e-10,0.2423067000000001
4.93e-10,0.24300429999999995
