dc_gain,dc_valid,error,name,nyquist_gain,peaking_boost,power,process,pvt_pass,status,temperature_c,vdd
7.030211533741903,True,,TT_0.95V_0C,12.939776963480462,5.909565429738559,0.0009025474726522378,TT,True,pass,0.0,1.14
6.669971030455056,True,,TT_0.95V_62.5C,12.300336457863594,5.630365427408538,0.0009025474726522378,TT,True,pass,62.5,1.14
6.229299885731017,True,,TT_0.95V_125C,11.541671604173064,5.312371718442048,0.0009025474726522378,TT,True,pass,125.0,1.14
7.058893058025867,True,,TT_1.00V_0C,12.980854743949715,5.921961685923848,0.000950049971212882,TT,True,pass,0.0,1.2
6.702314499820698,True,,TT_1.00V_62.5C,12.34468525237235,5.642370752551653,0.000950049971212882,TT,True,pass,62.5,1.2
6.266743420912693,True,,TT_1.00V_125C,11.591154397357675,5.324410976444982,0.000950049971212882,TT,True,pass,125.0,1.2
7.084675668073417,True,,TT_1.05V_0C,13.017546178209212,5.932870510135795,0.0009975524697735261,TT,True,pass,0.0,1.26
6.731056872785677,True,,TT_1.05V_62.5C,12.383654287693284,5.652597414907607,0.0009975524697735261,TT,True,pass,62.5,1.26
6.2995270769011515,True,,TT_1.05V_125C,11.633845395754477,5.334318318853326,0.0009975524697735261,TT,True,pass,125.0,1.26
7.032838146476301,True,,SS_0.95V_0C,12.909926630457743,5.877088483981442,0.0009025474726522378,SS,True,pass,0.0,1.14
6.648298457612711,True,,SS_0.95V_62.5C,12.228125913610794,5.579827455998084,0.0009025474726522378,SS,True,pass,62.5,1.14
6.191265337136434,True,,SS_0.95V_125C,11.442686748169024,5.25142141103259,0.0009025474726522378,SS,True,pass,125.0,1.14
7.059237664757324,True,,SS_1.00V_0C,12.948321818612305,5.889084153854981,0.000950049971212882,SS,True,pass,0.0,1.2
6.677582291470655,True,,SS_1.00V_62.5C,12.268839771536237,5.5912574800655825,0.000950049971212882,SS,True,pass,62.5,1.2
6.224419458914734,True,,SS_1.00V_125C,11.486834946744883,5.2624154878301495,0.000950049971212882,SS,True,pass,125.0,1.2
7.083290092613007,True,,SS_1.05V_0C,12.983179008593456,5.8998889159804495,0.0009975524697735261,SS,True,pass,0.0,1.26
6.704038271708449,True,,SS_1.05V_62.5C,12.305351438483571,5.601313166775122,0.0009975524697735261,SS,True,pass,62.5,1.26
6.253981234274171,True,,SS_1.05V_125C,11.525835853300535,5.271854619026364,0.0009975524697735261,SS,True,pass,125.0,1.26
