dc_gain,dc_valid,error,name,nyquist_gain,peaking_boost,power,process,pvt_pass,status,temperature_c,vdd
8.901329117541415,True,,TT_0.95V_0C,13.856334568531242,4.955005450989827,0.000845331557421974,TT,True,pass,0.0,1.14
8.516038633726732,True,,TT_0.95V_62.5C,13.230189286533381,4.71415065280665,0.000845331557421974,TT,True,pass,62.5,1.14
8.053333832209654,True,,TT_0.95V_125C,12.496326210980605,4.442992378770951,0.000845331557421974,TT,True,pass,125.0,1.14
8.928064605217186,True,,TT_1.00V_0C,13.893621086595383,4.965556481378197,0.0008898226920231305,TT,True,pass,0.0,1.2
8.54531625234833,True,,TT_1.00V_62.5C,13.268663575604965,4.723347323256634,0.0008898226920231305,TT,True,pass,62.5,1.2
8.086881194959146,True,,TT_1.00V_125C,12.538482793475929,4.451601598516783,0.0008898226920231305,TT,True,pass,125.0,1.2
8.951960326902451,True,,TT_1.05V_0C,13.926677655854583,4.974717328952131,0.0009343138266242871,TT,True,pass,0.0,1.26
8.57119345787415,True,,TT_1.05V_62.5C,13.30224411982164,4.73105066194749,0.0009343138266242871,TT,True,pass,62.5,1.26
8.116205991196981,True,,TT_1.05V_125C,12.574722154315669,4.458516163118688,0.0009343138266242871,TT,True,pass,125.0,1.26
9.003098933424683,True,,SS_0.95V_0C,14.006047504747354,5.002948571322671,0.000845331557421974,SS,True,pass,0.0,1.14
8.607382695285013,True,,SS_0.95V_62.5C,13.359456531157967,4.752073835872954,0.000845331557421974,SS,True,pass,62.5,1.14
8.134917813751775,True,,SS_0.95V_125C,12.60559118089109,4.470673367139314,0.000845331557421974,SS,True,pass,125.0,1.14
9.02903208668025,True,,SS_1.00V_0C,14.043478228811338,5.014446142131089,0.0008898226920231305,SS,True,pass,0.0,1.2
8.635229739638376,True,,SS_1.00V_62.5C,13.39736728369047,4.762137544052093,0.0008898226920231305,SS,True,pass,62.5,1.2
8.165845555709959,True,,SS_1.00V_125C,12.645581681866505,4.479736126156546,0.0008898226920231305,SS,True,pass,125.0,1.2
9.052468290802926,True,,SS_1.05V_0C,14.07723797742985,5.024769686626923,0.0009343138266242871,SS,True,pass,0.0,1.26
8.660232008105837,True,,SS_1.05V_62.5C,13.43113505055448,4.770903042448644,0.0009343138266242871,SS,True,pass,62.5,1.26
8.1933499497739,True,,SS_1.05V_125C,12.680702426400343,4.487352476626443,0.0009343138266242871,SS,True,pass,125.0,1.26
8.896527281261024,True,,FF_0.95V_0C,13.84795857559572,4.9514312943346965,0.000845331557421974,FF,True,pass,0.0,1.14
8.513040316720149,True,,FF_0.95V_62.5C,13.226817072897362,4.713776756177213,0.000845331557421974,FF,True,pass,62.5,1.14
8.050412196908866,True,,FF_0.95V_125C,12.49536545346949,4.444953256560623,0.000845331557421974,FF,True,pass,125.0,1.14
8.92607546239045,True,,FF_1.00V_0C,13.88924103374501,4.96316557135456,0.0008898226920231305,FF,True,pass,0.0,1.2
8.545900871297503,True,,FF_1.00V_62.5C,13.270326983969493,4.72442611267199,0.0008898226920231305,FF,True,pass,62.5,1.2
8.088798362562356,True,,FF_1.00V_125C,12.54421322465216,4.455414862089803,0.0008898226920231305,FF,True,pass,125.0,1.2
8.952239189681572,True,,FF_1.05V_0C,13.925491303586766,4.973252113905193,0.0009343138266242871,FF,True,pass,0.0,1.26
8.57465742446832,True,,FF_1.05V_62.5C,13.307851668953925,4.733194244485604,0.0009343138266242871,FF,True,pass,62.5,1.26
