frequency_hz,gain_db
380189400.0,9.332248123130476
389045100.0,9.355707379813618
398107200.0,9.380077132017638
407380300.0,9.405292580140673
416869400.0,9.431461788138561
426579500.0,9.45854717346283
436515800.0,9.486596441505252
446683600.0,9.51562692171988
457088200.0,9.54565615004529
467735100.0,9.576698468794303
478630100.0,9.608767790693811
489778800.0,9.641905635928833
501187200.0,9.676122966175665
512861400.0,9.711428495776865
524807500.0,9.747830457713203
537031800.0,9.785335414934707
549540900.0,9.82397496176641
562341300.0,9.86375307991999
575439900.0,9.904697865037942
588843700.0,9.946781305632484
602559600.0,9.990028413024476
616595000.0,10.034435325163765
630957300.0,10.080022318249268
645654200.0,10.126756143047071
660693400.0,10.174653548906923
676083000.0,10.223678497576362
691831000.0,10.273869539549622
707945800.0,10.325188242658989
724436000.0,10.377644443635036
741310200.0,10.431170184246882
758577600.0,10.485798155552077
776247100.0,10.541485773146482
794328200.0,10.59818686260596
812830500.0,10.65590692991403
831763800.0,10.7146243013907
851138000.0,10.774243951401633
870963600.0,10.834792813715497
891250900.0,10.896201139873307
912010800.0,10.9584240636073
933254300.0,11.021439555151574
954992600.0,11.085181475395324
977237200.0,11.14960647380795
1000000000.0,11.21464980340444
1023293000.0,11.280272614067234
1047129000.0,11.34641392312901
1071519000.0,11.413037861795601
1096478000.0,11.480021814073565
1122018000.0,11.54737850253161
1148154000.0,11.614993056831466
1174898000.0,11.682816721825727
1202264000.0,11.75081127845499
1230269000.0,11.81886158549161
1258925000.0,11.886940604550047
1288250000.0,11.954948838696149
1318257000.0,12.022860282680218
1348963000.0,12.090587175558074
1380384000.0,12.158044119070489
1412538000.0,12.22519666617883
1445440000.0,12.291971301486026
1479108000.0,12.358319403659673
1513561000.0,12.424136523771951
1548817000.0,12.489403276722225
1584893000.0,12.554024352171
1621810000.0,12.617969146225441
1659587000.0,12.681170680490137
1698244000.0,12.743586675609864
1737801000.0,12.805158020780311
1778279000.0,12.865810823067253
1819701000.0,12.9255520148879
1862087000.0,12.984274856986636
1905461000.0,13.041992508161668
1949845000.0,13.098623809061245
1995262000.0,13.154167193744648
2041738000.0,13.208546877995001
2089296000.0,13.261764659269971
2137962000.0,13.313786489787635
2187762000.0,13.36457976035475
2238721000.0,13.414112321698715
2290868000.0,13.462372447291424
2344229000.0,13.509348156123908
2398833000.0,13.554992058902771
2454709000.0,13.599328905681924
2511886000.0,13.642329819065356
2570396000.0,13.683965173941516
2630268000.0,13.724259313000687
2691535000.0,13.763199857832973
2754229000.0,13.800756331459743
2818383000.0,13.83695043464461
2884032000.0,13.871768008668795
2951209000.0,13.905228756018634
3019952000.0,13.937298920316417
3090295000.0,13.968013722771822
3162278000.0,13.997372090035816
3235937000.0,14.025354693561429
3311311000.0,14.051992973872395
3388442000.0,14.07726538282413
3467369000.0,14.10120092183024
3548134000.0,14.123810104198641
3630781000.0,14.145068232688551
3715352000.0,14.165017791535979
3801894000.0,14.183632065602636
3890451000.0,14.20095120563538
3981072000.0,14.216946653060095
4073803000.0,14.23165643732328
4168694000.0,14.245067024607362
4265795000.0,14.257180897784
4365158000.0,14.26801636509252
4466836000.0,14.277574074097785
4570882000.0,14.285853849036972
4677351000.0,14.292854689913558
4786301000.0,14.298591343562572
4897788000.0,14.303044586299078
5011872000.0,14.306243846926625
5128614000.0,14.308151608394049
5248075000.0,14.308779255089856
5370318000.0,14.308153116137692
5495409000.0,14.306216514476207
5623413000.0,14.303009710202927
5754399000.0,14.298507122359403
5888437000.0,14.292697415515086
6025596000.0,14.285584961711926
6165950000.0,14.27713920931237
6309573000.0,14.267376726309763
6456542000.0,14.256280402346738
6606934000.0,14.24381461384302
6760830000.0,14.229990255579413
6918310000.0,14.214783979993818
7079458000.0,14.19816934130469
7244360000.0,14.180149149722155
7413102000.0,14.160692446221876
7585776000.0,14.139795772475797
7762471000.0,14.117421073882754
7943282000.0,14.093560041258504
8128305000.0,14.068182167964443
8317638000.0,14.041285834782
8511380000.0,14.012835246892266
8709636000.0,13.98280392646491
8912509000.0,13.95119245195659
9120108000.0,13.917951793543127
9332543000.0,13.883087864167402
9549926000.0,13.84655576230443
9772372000.0,13.80833839941637
10000000000.0,13.768426187407366
