time_s,differential_output_v
0.0,-0.25657719999999995
2e-14,-0.25657719999999995
4e-14,-0.25657719999999995
8e-14,-0.25657719999999995
1.6e-13,-0.25657719999999995
3.2e-13,-0.25657719999999995
6.4e-13,-0.25657719999999995
1.28e-12,-0.25657719999999995
2.56e-12,-0.25657719999999995
4.56e-12,-0.25657719999999995
6.56e-12,-0.25657719999999995
8.56e-12,-0.25657719999999995
1.056e-11,-0.25657719999999995
1.256e-11,-0.25657719999999995
1.456e-11,-0.25657719999999995
1.656e-11,-0.25657719999999995
1.856e-11,-0.25657719999999995
2.056e-11,-0.25657719999999995
2.256e-11,-0.25657719999999995
2.456e-11,-0.25657719999999995
2.656e-11,-0.25657719999999995
2.856e-11,-0.25657719999999995
3.056e-11,-0.25657719999999995
3.256e-11,-0.25657719999999995
3.456e-11,-0.25657719999999995
3.656e-11,-0.25657719999999995
3.856e-11,-0.25657719999999995
4.056e-11,-0.25657719999999995
4.256e-11,-0.25657719999999995
4.456e-11,-0.25657719999999995
4.656e-11,-0.25657719999999995
4.856e-11,-0.25657719999999995
5.056e-11,-0.25657719999999995
5.256e-11,-0.25657719999999995
5.456e-11,-0.25657719999999995
5.656e-11,-0.25657719999999995
5.856e-11,-0.25657719999999995
6.056e-11,-0.25657719999999995
6.256e-11,-0.25657719999999995
6.456e-11,-0.25657719999999995
6.656e-11,-0.25657719999999995
6.856e-11,-0.25657719999999995
7.056e-11,-0.25657719999999995
7.256e-11,-0.25657719999999995
7.456e-11,-0.25657719999999995
7.656e-11,-0.25657719999999995
7.856e-11,-0.25657719999999995
8.056e-11,-0.25657719999999995
8.256e-11,-0.25657719999999995
8.456e-11,-0.25657719999999995
8.656e-11,-0.25657719999999995
8.856e-11,-0.25657719999999995
9.056e-11,-0.25657719999999995
9.256e-11,-0.25657719999999995
9.456e-11,-0.25657719999999995
9.656e-11,-0.25657719999999995
9.856e-11,-0.25657719999999995
1.0056e-10,-0.25657719999999995
1.0256e-10,-0.25657719999999995
1.0456e-10,-0.25657719999999995
1.0656e-10,-0.25657719999999995
1.0856e-10,-0.25657719999999995
1.1056e-10,-0.25657719999999995
1.1256e-10,-0.25657719999999995
1.1456e-10,-0.25657719999999995
1.1656e-10,-0.25657719999999995
1.1856e-10,-0.25657719999999995
1.2056e-10,-0.25657719999999995
1.2256e-10,-0.25657719999999995
1.2456e-10,-0.25657719999999995
1.2656e-10,-0.25657719999999995
1.2856e-10,-0.25657719999999995
1.3056e-10,-0.25657719999999995
1.3256e-10,-0.25657719999999995
1.3456e-10,-0.25657719999999995
1.3656e-10,-0.25657719999999995
1.3856e-10,-0.25657719999999995
1.4056e-10,-0.25657719999999995
1.4256e-10,-0.25657719999999995
1.4456e-10,-0.25657719999999995
1.4656e-10,-0.25657719999999995
1.4856e-10,-0.25657719999999995
1.5056e-10,-0.25657719999999995
1.5256e-10,-0.25657719999999995
1.5456e-10,-0.25657719999999995
1.5656e-10,-0.25657719999999995
1.5856e-10,-0.25657719999999995
1.6056e-10,-0.25657719999999995
1.6256e-10,-0.25657719999999995
1.6456e-10,-0.25657719999999995
1.6656e-10,-0.25657719999999995
1.6856e-10,-0.25657719999999995
1.7056e-10,-0.25657719999999995
1.7256e-10,-0.25657719999999995
1.7456e-10,-0.25657719999999995
1.7656e-10,-0.25657719999999995
1.7856e-10,-0.25657719999999995
1.8056e-10,-0.25657719999999995
