timestep,reward,dc_valid,peaking_boost,power,eye_vertical_v,eye_horizontal_ui,all_specs_met,generation
25,20.50560564724436,True,4.504666722690288,0.0009150167055112765,0.2981556999999999,0.86,True,4
26,-0.7373245385387279,True,7.959002091515093,0.0007315250770774561,0.1571095,0.76,False,4
27,19.852792473662596,True,6.3714734598416305,0.0006798150526748044,0.25963499999999995,0.84,True,4
28,-0.5861299193530762,True,7.326635739949383,0.0011151169815632955,0.2576598,0.68,False,4
29,-2.731402316480107,True,0.0001384403504745002,0.0020057137265271966,0.06785209999999997,0.7,False,4
30,-0.8149077450205293,True,7.818332424014278,0.0014844362900410589,0.23182760000000002,0.72,False,4
31,-1.1007755184993628,True,3.470387832622178,0.0022015510369987256,0.29136660000000003,0.82,False,4
32,-0.8423974981381532,True,6.973628055940781,0.0006477840248477353,0.1418022,0.64,False,4
33,-0.7663338847213582,True,6.5080715776489075,0.0005252707408712878,0.15264679999999997,0.62,False,5
34,-2.6847662373331325,True,0.1910198112451429,0.0021150513583535033,0.13441440000000004,0.54,False,5
35,-0.808068820217165,True,2.534965720604644,0.001112041987504092,0.2257408999999999,0.82,False,5
36,-0.5641998464287744,True,7.154606515210792,0.0006611356928575488,0.19159199999999998,0.76,False,5
37,-0.3817613558692436,True,3.57337601918349,0.000640291511738487,0.23459609999999997,0.86,False,5
38,21.049198053758683,True,5.1913559384325705,0.0009420038924826294,0.32601,0.94,True,5
39,-0.5147768322686568,True,3.309281310601305,0.0003647216645373129,0.16689599999999993,0.8,False,5
40,-1.1626890999647401,True,1.667400554711815,0.0009296293125944994,0.1937241999999999,0.68,False,5
41,-2.2684400136218765,True,-0.19231629957896335,0.0007950188751434928,0.08400800000000008,0.6,False,6
42,-0.803952096834417,True,2.081989917968654,0.00032336947231460187,0.1659339999999998,0.84,False,6
43,-0.8311834738030655,True,1.664527591008051,0.0007720520082781648,0.2540806000000001,0.78,False,6
44,20.724080312505464,True,5.801865233581349,0.0009109073749890755,0.3089767,0.9,True,6
45,-10.0,False,nan,nan,,,False,6
46,-10.0,False,nan,nan,,,False,6
47,19.910595436167412,True,4.173548571578001,0.0005979731276651755,0.2604791000000001,0.8,True,6
48,20.16718720307725,True,4.656590073401221,0.0006992255938455069,0.2758400000000002,0.94,True,6
49,-1.6875916406665703,True,0.9667570133399197,0.001223942356893087,0.1505318,0.74,False,7
50,20.691702770084127,True,6.516422870506073,0.001007162459831757,0.30976420000000016,0.88,True,7
51,-0.7341943095158621,True,4.855960144516447,0.0008484686190317253,0.17251000000000016,0.88,False,7
52,-0.5443958921888252,True,4.396261767407411,0.0005737053843776492,0.18561419999999984,0.94,False,7
53,-1.4955222274494986,True,1.697990208725483,0.0007302899273826526,0.07590649999999999,0.86,False,7
54,19.503977795003838,True,3.50636664407957,0.0010245764099923306,0.2508133,0.9,True,7
55,-1.4318119584470437,True,1.6776601825506914,0.0010457208385945475,0.13295709999999994,0.82,False,7
56,-0.5067715365282386,True,3.660026768291174,0.00029647907305647845,0.16036700000000015,0.84,False,7
57,19.919702698663162,True,4.4183834674583355,0.0016934324337789467,0.35990999999999995,0.94,True,8
58,-0.6579902630419857,True,3.346066513654524,0.0009527333260839723,0.2045941000000001,0.9,False,8
59,-0.7250790545927688,True,3.7829336395204836,0.0005715021091855382,0.14016800000000007,0.88,False,8
60,20.510768191236686,True,6.197097042230023,0.0012648436175266302,0.30715950000000003,0.9,True,8
61,-0.46182590692440234,True,3.4240529984107653,0.0008923302138488046,0.2460848,0.9,False,8
62,20.205831692218098,True,6.655928171131228,0.0011420486155638058,0.28884280000000007,0.9,True,8
63,19.830437935475583,True,5.989495582823654,0.0017231873548414723,0.35365599999999997,0.94,True,8
64,-0.6308772680682633,True,6.940882454556942,0.0012455001361365264,0.24796819999999997,0.8,False,8
65,-0.6327869407251767,True,5.434021456421984,0.0008605946814503538,0.19937760000000004,0.96,False,9
66,19.661582426481306,True,4.355392212137087,0.0009252271470373856,0.25620979999999993,0.9,True,9
67,20.4258643339124,True,3.520454403189806,0.0008831193428078857,0.3185915,0.9,True,9
68,20.608097866157618,True,7.186185371491657,0.001355232839113332,0.31934039999999986,0.88,True,9
69,21.088052305954076,True,5.887549282235922,0.0009667525309489957,0.34600799999999987,0.92,True,9
70,-0.38172224291160695,True,4.781931586944659,0.0006014732858232139,0.2297536,0.88,False,9
71,20.297254630489093,True,5.347689175766547,0.0006798827390218144,0.2818598,0.88,True,9
72,-1.5702983291786252,True,1.6077954198722497,0.0006491826716054176,0.05459030000000009,0.84,False,9
73,20.681320816525027,True,5.466320126537173,0.001133150366949946,0.3123948,0.92,True,10
74,20.087129351301567,True,4.584837707244649,0.0006525132973968725,0.2706693000000001,0.88,True,10
75,20.120562647204448,True,5.320134819425997,0.0008453067055911087,0.2771608,0.88,True,10
76,-0.6938335606019471,True,6.249698805952805,0.0012761863212038945,0.23606490000000002,0.9,False,10
77,20.199939258709236,True,4.477166892376115,0.000725973482581528,0.27814629999999996,0.92,True,10
78,20.74488992259567,True,5.068611324815027,0.00136736301195152,0.3922084000000001,0.9,True,10
79,-0.8020112255574333,True,2.7386090837686528,0.0006231338402939668,0.1491714999999998,0.88,False,10
80,20.75192364226918,True,5.691584973661737,0.0010823367154616423,0.3146546,0.94,True,10
81,20.94854279952778,True,3.9260349997122876,0.0009600572580873036,0.3322468999999999,0.9,True,11
82,-0.7881591744230098,True,3.1038997064730705,0.0013449231488460189,0.22107559999999993,0.8,False,11
83,20.82301058390129,True,6.357567508188886,0.0009254074036259928,0.3235329,0.88,True,11
84,21.01131021133922,True,5.268219599418179,0.0011659835773215543,0.3297150999999999,0.94,True,11
85,20.736687499311415,True,6.60102141747096,0.0014211041668961955,0.38215240000000006,0.92,True,11
86,20.431506907720596,True,4.572041934347128,0.0010210381845588046,0.2971013,0.92,True,11
87,20.638421198567244,True,6.405332409738888,0.0012945861742940802,0.34787919999999994,0.88,True,11
88,19.60469110389563,True,3.874204092390155,0.0015447617922087428,0.2688536,0.82,True,11
89,20.94391257473784,True,4.417793230398093,0.0012550319933814628,0.3385988000000001,0.92,True,12
90,20.77851337978918,True,6.171083320862934,0.001300116097564497,0.3874177999999999,0.9,True,12
91,19.700401155487288,True,3.5949605019242235,0.0010904056890254255,0.26228019999999996,0.84,True,12
92,20.737882899890977,True,6.2475118122501385,0.0014207057000363403,0.3455127,0.92,True,12
93,20.70789351532029,True,5.547168739313662,0.0008056649693594195,0.3055363,0.92,True,12
94,21.077895115787356,True,5.569115706040087,0.0012727811969967199,0.3748507,0.94,True,12
95,21.023407462094973,True,5.319940500303181,0.001096042218667202,0.3568971000000001,0.92,True,12
96,20.211043540793604,True,5.389911712673287,0.001596318819735465,0.3668711,0.94,True,12
97,20.160168979169523,True,6.480950494647089,0.0012764820416609577,0.2899205,0.9,True,13
98,21.153022224896254,True,5.398638424758513,0.00112252697877892,0.3575389,0.94,True,13
99,20.559624348014186,True,6.343506596005762,0.0011664655896859106,0.31209929999999997,0.86,True,13
100,20.84660028736848,True,4.39528837311981,0.001208787425263031,0.32254969999999994,0.92,True,13
101,20.246709895892057,True,6.476738135131653,0.0015844300347026472,0.3769344,0.92,True,13
102,19.781224084125828,True,6.343469568857943,0.0017395919719580576,0.3817482,0.92,True,13
103,20.224739411517103,True,6.182029981854509,0.001591753529494299,0.36439180000000004,0.94,True,13
104,20.52173311477484,True,6.8154295348690805,0.0012422480561646045,0.30949270000000006,0.86,True,13
105,20.215797878775035,True,5.745317276128671,0.0011397282424499308,0.2892831,0.94,True,14
106,20.381488577490977,True,4.609322959936165,0.0006705868450180391,0.2858390999999998,0.92,True,14
107,21.101607402593153,True,6.1948948657033025,0.0012253566233851243,0.3716104,0.94,True,14
108,20.47305924743749,True,4.538813456108009,0.000791285505125014,0.29343509999999995,0.92,True,14
109,-0.5382712473928262,True,2.966713915873135,0.0008692213720344089,0.22685869999999997,0.84,False,14
110,20.76174118197183,True,5.139022778876836,0.0013336604931992024,0.3889076,0.9,True,14
111,21.18472903112312,True,5.786592943486605,0.0010591133663251893,0.34883319999999995,0.94,True,14
112,20.474842193451618,True,6.97688634317703,0.0010503156130967624,0.30437479999999995,0.84,True,14
113,20.754041771674213,True,6.305120011781859,0.0010633450280801457,0.32217419999999997,0.88,True,15
114,20.60584986515611,True,6.402996621699064,0.0010740145554020654,0.30727080000000007,0.86,True,15
115,21.084843113176166,True,5.774453119816663,0.0012588852022190982,0.3773887,0.94,True,15
116,20.972900260631977,True,5.687651730142402,0.0011970566215931877,0.3541586,0.92,True,15
117,20.424969190800685,True,5.328454288948347,0.0012177856183986284,0.30169309999999994,0.96,True,15
118,21.14874495909684,True,5.392561349892899,0.0011310815103777467,0.34213479999999996,0.94,True,15
119,21.16227724236775,True,5.470465419401334,0.001104016943835927,0.36912350000000005,0.94,True,15
120,20.5727625939486,True,6.518660872594072,0.0011927468121027951,0.3084568,0.88,True,15
121,21.0204476374537,True,5.7438439642392005,0.0012054247250925954,0.33115799999999995,0.94,True,16
122,20.854956685771135,True,4.253599668394353,0.0011472294856005934,0.327913,0.9,True,16
123,21.163251475362692,True,4.970075485516496,0.0011020684778460443,0.350301,0.94,True,16
124,21.13324016949254,True,5.287049443156631,0.0011620910895863447,0.37959050000000005,0.94,True,16
125,20.6076225708275,True,4.094162269748141,0.0012197228583450041,0.3108741999999999,0.88,True,16
126,21.14286069880841,True,5.130254754529712,0.0011428500309546095,0.3700517000000001,0.94,True,16
127,21.000440470253704,True,4.629001351170121,0.0011419762023497384,0.32872619999999997,0.92,True,16
128,21.044694831875272,True,6.190230551247479,0.0010534674791066044,0.34221080000000004,0.92,True,16
129,20.995482178956905,True,6.098435651778912,0.0013348392736810307,0.3833711999999999,0.96,True,17
130,20.05276307952055,True,4.444241975785049,0.0008574258409588999,0.2740737999999999,0.94,True,17
131,21.18644553277191,True,5.653898487390498,0.0010556803630276121,0.3522856000000001,0.94,True,17
132,21.112552726269037,True,5.9383483181966366,0.001203465976033357,0.38077739999999993,0.94,True,17
133,21.206572646816984,True,5.439289413743403,0.0010154261349374651,0.35727980000000015,0.94,True,17
134,21.170056741151104,True,5.749444341707324,0.0010884579462692246,0.36277570000000003,0.94,True,17
135,21.037279797537938,True,4.832008465345524,0.0010682975477812723,0.3707621,0.92,True,17
136,21.169327037433252,True,5.46888757523128,0.0010899173537049253,0.3543249999999999,0.94,True,17
137,21.166963867076667,True,4.808840508809123,0.0010946436944180948,0.36989000000000005,0.94,True,18
138,19.991786954276836,True,4.549362331588796,0.0009109780914463292,0.27236380000000004,0.92,True,18
139,21.19005601851394,True,5.516226218870397,0.0010484593915435559,0.34410150000000006,0.94,True,18
140,20.917729311518343,True,5.639718194757764,0.0009130573769633091,0.31871289999999997,0.94,True,18
141,20.92710717764938,True,5.097578282541866,0.0008892696447012459,0.3185871,0.92,True,18
142,21.058883163736006,True,6.141013438137097,0.0010250908153851361,0.3524550999999999,0.92,True,18
143,20.963817174892217,True,5.344206426719152,0.0009295085073584282,0.3351210000000001,0.9,True,18
144,21.140677700220003,True,6.2504178522375735,0.0011472160281314268,0.36891000000000007,0.94,True,18
145,21.193956059520325,True,6.007425475202242,0.0010406593095307845,0.3551455,0.94,True,19
146,21.17238363755585,True,5.752896600656548,0.0010838041534597322,0.3622698999999999,0.94,True,19
147,21.147793097168616,True,5.393496778190849,0.0011329852342341976,0.3563083,0.94,True,19
148,21.144782299077818,True,5.804060548376913,0.0011390068304157942,0.37214120000000006,0.94,True,19
149,21.28848167233906,True,5.482911318506892,0.0011373223696075968,0.3662951,0.96,True,19
150,21.160280691148014,True,5.667853524994797,0.0011080100462754025,0.3630143,0.94,True,19
151,21.18405701575057,True,5.407685444739476,0.0010604573970702874,0.3585387,0.94,True,19
152,21.151555476166084,True,4.848881562122417,0.0011254604762392596,0.36877800000000005,0.94,True,19
153,21.140464039832672,True,5.922072696326955,0.001147643348906088,0.35622090000000006,0.94,True,20
154,21.223044917764827,True,5.927842540939038,0.0009824815930417742,0.3487215,0.94,True,20
155,21.20524797049181,True,5.642710599506284,0.0010180754875878065,0.35172669999999995,0.94,True,20
156,21.14180799372199,True,5.316078067105391,0.0011449554411274493,0.3671274,0.94,True,20
157,21.16730401678366,True,5.646149809318176,0.0010939633950041076,0.36087290000000005,0.94,True,20
158,20.85866430436388,True,6.319912748537769,0.0011398142484150974,0.3595527999999999,0.9,True,20
159,21.157057565846415,True,5.8133695127277925,0.0011144562968785985,0.36534750000000005,0.94,True,20
160,21.222700276236033,True,5.934251021953035,0.0012590999079213222,0.38239259999999997,0.96,True,20
161,21.100192461811616,True,5.67975769443378,0.0012281865049481944,0.37983139999999993,0.94,True,21
162,21.14709097853993,True,5.409782529869542,0.001134389471491577,0.3742963,0.94,True,21
163,21.17714339762283,True,5.617312830534965,0.0010742846333257686,0.3513115,0.94,True,21
164,21.0286387483313,True,6.219375544964262,0.001085579646194546,0.35494079999999995,0.92,True,21
165,21.06186456270989,True,5.852811933430923,0.0010191280174373658,0.3564525999999999,0.92,True,21
166,21.171498841411566,True,5.834417395513324,0.0010855737457482989,0.3486623,0.94,True,21
167,21.15915935712161,True,5.014663043344946,0.001110252714328215,0.3523181000000001,0.94,True,21
168,21.200137263614494,True,5.806402783493914,0.0010282969013424438,0.3537659999999999,0.94,True,21
169,21.21195102721401,True,5.457923484922661,0.00100466937414341,0.34093189999999984,0.94,True,22
170,21.349155595796496,True,5.957377860766705,0.001015974522692723,0.34637280000000004,0.96,True,22
171,21.20678686194694,True,5.820932344394485,0.0010149977046775465,0.34518799999999994,0.94,True,22
172,21.100677621171254,True,5.664625103455682,0.0012272161862289257,0.3719971999999999,0.94,True,22
173,21.163257658855777,True,5.380648552966827,0.0011020561108598778,0.36262360000000005,0.94,True,22
174,21.184941947408777,True,5.616265822337967,0.0010586875337538766,0.3544273000000001,0.94,True,22
175,21.02397953942772,True,6.076251967309499,0.001094898064001704,0.36534160000000016,0.92,True,22
176,21.162763735099116,True,5.478309651630642,0.0011030439583731974,0.3582434,0.94,True,22
177,21.19756782539031,True,5.440795078283866,0.0009793043492193816,0.334361,0.94,True,23
178,21.22236798895597,True,5.575002313750991,0.0009683880220880603,0.3353281,0.94,True,23
179,21.160796435726592,True,5.673713005441115,0.0011069785571182443,0.35296839999999996,0.94,True,23
180,21.185645357890866,True,5.443296070715503,0.0010572807127897004,0.3457123999999999,0.94,True,23
181,21.344026457855897,True,5.916396326314052,0.000980883084288203,0.3417233999999999,0.96,True,23
182,21.19409707196562,True,5.898578203379637,0.0010403772846401928,0.346981,0.94,True,23
183,21.21267194777958,True,5.882259243952026,0.0010032275330122695,0.33712660000000005,0.94,True,23
184,21.16367753494209,True,5.400481143785177,0.0011012163586872523,0.3535600999999998,0.94,True,23
185,20.990571462321316,True,5.383563209910854,0.0009687850753573663,0.32374820000000004,0.94,True,24
186,21.200842158038196,True,5.776636206938512,0.0010268871124950426,0.3411276,0.94,True,24
187,21.207737468514594,True,5.9881650668650135,0.0010130964915422399,0.35104250000000004,0.94,True,24
188,21.16988102062733,True,5.862730251036121,0.0010888093873167698,0.3587171000000001,0.94,True,24
189,19.78654800400438,True,4.811184479828327,0.0008635519919912412,0.26091620000000004,0.92,True,24
190,21.18556828018138,True,5.801286505048809,0.0010574348682086735,0.3522189,0.94,True,24
191,20.64418493352495,True,5.543034689830429,0.0008796421329501041,0.3042003000000001,0.94,True,24
192,21.06379219437238,True,6.309879147824287,0.0010152727541123856,0.3475718,0.92,True,24
193,21.195466266117705,True,5.848400980191284,0.001037638896336023,0.35373200000000005,0.94,True,25
194,21.21260983008342,True,5.677947874381017,0.0010033517684045884,0.3441134000000001,0.94,True,25
195,21.187197863251345,True,5.521454170353777,0.001054175702068743,0.339167,0.94,True,25
196,21.197465891611756,True,5.852550467411509,0.0010336396453479214,0.35412580000000005,0.94,True,25
197,21.21751335615518,True,5.996462722929854,0.000993544716261072,0.34519200000000005,0.94,True,25
198,21.20384726889432,True,5.917630963684413,0.001020876890782786,0.3463469,0.94,True,25
199,21.184048194500257,True,5.418043044111441,0.0009797636109994932,0.33369650000000006,0.94,True,25
200,21.33256421053336,True,5.944475696829178,0.0010491572932189992,0.3526218,0.96,True,25
201,21.35258155684162,True,6.011693863773887,0.001009122600602473,0.34629469999999996,0.96,True,26
202,21.207908458849417,True,5.853162322453006,0.0010127545108725943,0.34539069999999994,0.94,True,26
203,21.203634589124746,True,5.965084454942247,0.0010213022503219348,0.3475264,0.94,True,26
204,21.19503353174347,True,5.992130156055538,0.0010385043650844932,0.3510316,0.94,True,26
205,21.225857827512257,True,5.566489520895292,0.000976855773546915,0.34333459999999993,0.94,True,26
206,21.193016085070862,True,5.782177199679163,0.0010425392584297037,0.34995280000000006,0.94,True,26
207,21.202310903822596,True,5.687744624652802,0.0010239496209262418,0.3407344000000001,0.94,True,26
208,21.22392942391836,True,5.694273998224521,0.0009807125807347096,0.346403,0.94,True,26
209,21.206335149948842,True,5.457099919804984,0.0010159011286737473,0.3413158999999999,0.94,True,27
210,21.231925184362044,True,5.888747979636671,0.0009647210598473419,0.3443039,0.94,True,27
211,21.20204775618874,True,6.091270140803569,0.001024475916193953,0.34664680000000003,0.94,True,27
212,21.195439646195535,True,6.097416589038431,0.0010376921361803617,0.3545705,0.94,True,27
213,21.234302972701414,True,5.817062085606331,0.0009599654831686033,0.3402064,0.94,True,27
214,21.362701450100893,True,5.882688699605133,0.0009761650997982174,0.34253920000000004,0.96,True,27
215,21.342675805716937,True,5.810004385273563,0.0010289341028518436,0.3512219,0.96,True,27
216,21.120754614411066,True,5.706446319423557,0.0009170987711778667,0.32896519999999996,0.94,True,27
217,21.19852851636059,True,5.906948080933455,0.001031514395850252,0.3479353999999999,0.94,True,28
218,21.23074540782213,True,6.0887141000500495,0.0009670806129271666,0.34239720000000007,0.94,True,28
219,21.34432818887054,True,5.699801460153559,0.0010256293365446343,0.35029789999999994,0.96,True,28
220,21.34144477482257,True,5.76027327184878,0.0009722184503548576,0.3413777,0.96,True,28
221,21.19605317924223,True,5.709782579896849,0.0010364650700869678,0.3509517,0.94,True,28
222,21.226862477137452,True,5.696733788199765,0.0009748464742965301,0.34120340000000005,0.94,True,28
223,21.20632516137703,True,5.735317703817024,0.0010159211058173663,0.3540002,0.94,True,28
224,21.222699171693133,True,5.6818708172369945,0.0009831730851851666,0.3483003,0.94,True,28
225,21.356245583589967,True,5.8440070442674035,0.0010017945471057826,0.3453630000000001,0.96,True,29
226,21.225546935623793,True,5.6951803874188816,0.0009774775573238434,0.33822720000000006,0.94,True,29
227,21.221102607438763,True,5.719491726994159,0.0009863662136939066,0.34588620000000003,0.94,True,29
228,21.331820317351948,True,5.8842719821766565,0.0010506450795818199,0.35506190000000004,0.96,True,29
229,21.359597230903365,True,5.744967912983737,0.0009950912524789878,0.34480789999999994,0.96,True,29
230,21.206158869626204,True,5.711958565119657,0.001016253689319019,0.34955519999999995,0.94,True,29
231,21.36869377247561,True,5.876428306093686,0.0009737684550487839,0.3427789,0.96,True,29
232,21.294421259535177,True,5.802782004348398,0.0009578414809296358,0.3386670999999999,0.96,True,29
233,21.355202942153173,True,5.8662818587142045,0.0010038798299793698,0.3457823,0.96,True,30
234,21.35512635687579,True,5.8987044273715945,0.0010040330005341355,0.34689329999999996,0.96,True,30
235,21.206112971761833,True,5.802101726042837,0.0010163454850477683,0.34971450000000004,0.94,True,30
236,21.227820708278752,True,5.830550600300654,0.0009729300120139227,0.34259509999999993,0.94,True,30
237,21.228119553136555,True,6.013125013668979,0.0009723323222983242,0.33604429999999996,0.94,True,30
238,21.353071314218063,True,5.902805378161842,0.001008143085849587,0.34883319999999995,0.96,True,30
239,21.2144733250531,True,5.943623242016448,0.0009996247784652332,0.3494412,0.94,True,30
240,21.20703627521953,True,5.872277281731067,0.0010144988781323752,0.3466216999999999,0.94,True,30
241,21.2142605254872,True,5.928749379044254,0.0010000503775970267,0.3480891999999999,0.94,True,31
242,21.355575398564678,True,5.905636922575232,0.0010031349171563558,0.3474336,0.96,True,31
243,21.35211892513843,True,5.928367027488015,0.0010100478640088575,0.3477633000000001,0.96,True,31
244,21.220980639408864,True,5.910594624254399,0.0009866101497536988,0.3458582,0.94,True,31
245,21.357537844369972,True,5.84454139672877,0.0009992100255457731,0.34427150000000006,0.96,True,31
246,21.36513721937716,True,5.993930480240305,0.0009804215612456797,0.34276739999999994,0.96,True,31
247,21.219555327064803,True,5.866814993251118,0.000989460774441825,0.3471678,0.94,True,31
248,21.221755887391076,True,6.028647643820902,0.000985059653789279,0.34713059999999996,0.94,True,31
249,21.217957204153375,True,6.035722723934249,0.0009926570202646824,0.34448009999999996,0.94,True,32
250,21.21582352072267,True,6.1244547026648615,0.0009969243871260963,0.34620759999999995,0.94,True,32
251,21.356240168242586,True,5.967734515013637,0.0010018053778005423,0.3466564999999999,0.96,True,32
252,21.23158698423747,True,5.938555328238575,0.0009653974600964897,0.340843,0.94,True,32
253,21.356483738926816,True,5.992703790607674,0.001001318236432087,0.34462190000000004,0.96,True,32
254,21.354022237918844,True,6.053263858211103,0.0010062412384480295,0.34626520000000005,0.96,True,32
255,21.354254098416686,True,5.910115510008975,0.0010057775174523442,0.34800200000000003,0.96,True,32
256,21.351928819335463,True,5.998712693784881,0.0009753103613290824,0.34197920000000004,0.96,True,32
257,21.22714943545218,True,5.89098234249893,0.0009742725576670722,0.34128839999999994,0.94,True,33
258,21.35031947233406,True,5.85240882455213,0.0010136467696175943,0.3484265000000001,0.96,True,33
259,21.20286092280014,True,5.932290836916584,0.0010228495829711505,0.3518608000000001,0.94,True,33
260,21.20475390577085,True,6.099526978254783,0.0010190636170297267,0.3479376999999999,0.94,True,33
261,21.36129706895233,True,5.926041420927126,0.0009916915763810554,0.3442385000000001,0.96,True,33
262,21.21789758215133,True,6.058980175230236,0.0009927762642687674,0.3448742,0.94,True,33
263,21.204838438978868,True,5.990310101680629,0.0010188945506136935,0.3509905,0.94,True,33
264,21.36028679927361,True,5.863440101614778,0.0009937121157384977,0.3465091,0.96,True,33
265,21.357949102823724,True,5.894331753793821,0.0009983875086382694,0.34616079999999994,0.96,True,34
266,21.354165812324613,True,5.9840568060968256,0.0010059540896364906,0.3477359,0.96,True,34
267,21.357438120654475,True,5.864091183944648,0.0009994094729767623,0.3462546000000001,0.96,True,34
268,21.348964795656364,True,5.893389603289492,0.0010163561229729837,0.34829960000000004,0.96,True,34
269,21.206390537306756,True,5.842086145795452,0.001015790353957916,0.350646,0.94,True,34
270,21.365521962539564,True,5.875080254264111,0.000983241789206585,0.34394020000000003,0.96,True,34
271,21.35596415886515,True,5.883355564184971,0.0010023573965554176,0.34375829999999985,0.96,True,34
272,21.35357972657373,True,5.84611950242032,0.0010071262611382548,0.3484376,0.96,True,34
273,21.356073240878484,True,5.906464729787414,0.0010021392325287482,0.3469448999999999,0.96,True,35
274,21.353315355973006,True,5.8856746703482745,0.0010076550023396997,0.34792010000000007,0.96,True,35
275,21.36444602716445,True,5.912782752324924,0.0009853936599568095,0.34476930000000006,0.96,True,35
276,21.35551915122117,True,5.893141780440432,0.0010032474118433744,0.3460164,0.96,True,35
277,21.365219285664065,True,5.8682947543333395,0.0009838471429575869,0.34449890000000005,0.96,True,35
278,21.33235538364758,True,5.818238733023135,0.0009612052327048313,0.3406478999999999,0.96,True,35
279,21.360601530552593,True,5.8584505901526,0.000993082653180527,0.34576550000000006,0.96,True,35
280,21.22402868869961,True,5.840112024364441,0.0009805140511722054,0.3441791999999999,0.94,True,35
281,21.30771853007476,True,5.97947819164435,0.0009572989398504844,0.3393184,0.96,True,36
282,21.222230665106213,True,5.894604147487357,0.000984110098359007,0.3463727,0.94,True,36
283,21.077169287315726,True,6.0389527989024,0.0009885185682256905,0.3455535999999999,0.92,True,36
284,21.361688492083672,True,5.809621701086625,0.0009909087301183726,0.3445437,0.96,True,36
285,21.347171949948223,True,5.794256528974648,0.0009645841001035559,0.34147320000000003,0.96,True,36
286,21.219539166847,True,5.886218554922914,0.000989493094877431,0.34681569999999995,0.94,True,36
287,21.366374179590647,True,5.776527326922277,0.0009815373551044235,0.34495410000000004,0.96,True,36
288,21.36708495814843,True,5.813649471450933,0.000980115797988856,0.3442476,0.96,True,36
289,21.35539184527419,True,5.719361432729581,0.0009817963094516243,0.3423145000000001,0.96,True,37
290,21.23212424032372,True,5.754418544240412,0.000964322947923992,0.34207699999999996,0.94,True,37
291,21.228262523487064,True,5.7908016094868895,0.0009720463815973041,0.34438709999999995,0.94,True,37
292,21.224700109587054,True,5.735897370743638,0.000979171209397321,0.345132,0.94,True,37
293,21.353483624870947,True,5.752937989327478,0.0009690847502581094,0.3419013000000001,0.96,True,37
294,21.34882645568483,True,5.7816243323055865,0.0010166328029160593,0.3509717,0.96,True,37
295,21.36379089184972,True,5.658360234590912,0.0009771342163005536,0.3426178999999999,0.96,True,37
296,21.31673173419633,True,5.813863771113459,0.0009730605316073406,0.34016309999999994,0.96,True,37
297,21.223187615226635,True,5.816483034817349,0.0009651967695467322,0.3352893,0.96,True,38
298,21.231163052767336,True,5.68072889195699,0.0009662453230367577,0.3424536,0.94,True,38
299,21.340538036255722,True,5.738704791985535,0.0010332096417742715,0.3519814000000001,0.96,True,38
300,21.23199151825539,True,5.853464242359911,0.0009645883920606469,0.3423818999999999,0.94,True,38
301,21.360726241452046,True,5.67215512425582,0.0009928332313816235,0.3461542999999999,0.96,True,38
302,21.36132628959579,True,5.842106766760455,0.0009916331350941323,0.3462653,0.96,True,38
