time_s,differential_output_v
3.53e-10,-0.050089599999999956
3.55e-10,-0.04361680000000001
3.57e-10,-0.037168700000000054
3.59e-10,-0.03074660000000007
3.61e-10,-0.024352600000000058
3.63e-10,-0.01798770000000005
3.65e-10,-0.011653799999999936
3.67e-10,-0.005352000000000023
3.69e-10,0.000916299999999981
3.71e-10,0.0071496999999999256
3.73e-10,0.013347200000000004
3.75e-10,0.01950750000000001
3.77e-10,0.025629500000000083
3.79e-10,0.031712299999999916
3.81e-10,0.03775470000000003
3.83e-10,0.04375600000000002
3.85e-10,0.04971510000000001
3.87e-10,0.0556312000000001
3.89e-10,0.06150370000000005
3.91e-10,0.06733160000000005
3.93e-10,0.07311440000000002
3.95e-10,0.07885120000000001
3.97e-10,0.08454149999999994
3.985e-10,0.08877849999999998
4e-10,0.09298870000000004
4.002e-10,0.09354779999999996
4.006e-10,0.09466509999999995
4.014e-10,0.09689369999999997
4.03e-10,0.10132790000000003
4.05e-10,0.106827
4.07e-10,0.11227699999999996
4.09e-10,0.11767759999999994
4.11e-10,0.12302849999999999
4.13e-10,0.12832940000000004
4.15e-10,0.13357979999999992
4.17e-10,0.13877970000000006
4.19e-10,0.14392860000000007
4.21e-10,0.1490264
4.23e-10,0.1540728
4.25e-10,0.1590678000000001
4.27e-10,0.16401140000000003
4.29e-10,0.16890320000000003
4.31e-10,0.1737432
4.33e-10,0.1785312
4.35e-10,0.18326750000000003
4.37e-10,0.18795189999999995
4.39e-10,0.1925844
4.41e-10,0.19716500000000003
4.43e-10,0.20169369999999998
4.45e-10,0.20617069999999993
4.47e-10,0.210596
4.49e-10,0.21496969999999993
4.51e-10,0.21929189999999998
4.53e-10,0.2235625
4.55e-10,0.2277821
4.57e-10,0.2319504
4.59e-10,0.2360679
4.61e-10,0.24013450000000003
4.63e-10,0.24415069999999994
4.65e-10,0.24811640000000001
4.67e-10,0.2520319999999999
4.69e-10,0.25589759999999995
4.71e-10,0.25971349999999993
4.73e-10,0.26348000000000005
4.75e-10,0.2671972
4.77e-10,0.27086560000000004
4.79e-10,0.27448510000000004
4.81e-10,0.2780564000000001
4.83e-10,0.2815795000000001
4.85e-10,0.2850547
4.87e-10,0.2884825
4.89e-10,0.291863
4.91e-10,0.2951967
4.93e-10,0.2984837
4.95e-10,0.30172430000000006
4.97e-10,0.30491920000000006
4.99e-10,0.3080683000000001
5.01e-10,0.3111722
5.03e-10,0.31423120000000004
5.05e-10,0.3172456
5.07e-10,0.32021579999999994
5.09e-10,0.32314199999999993
5.11e-10,0.32602469999999995
5.13e-10,0.32886419999999994
5.15e-10,0.331661
5.17e-10,0.3344152
5.19e-10,0.33712739999999997
5.21e-10,0.3397977999999999
5.23e-10,0.3424269000000001
5.25e-10,0.34501499999999996
5.27e-10,0.3475625
5.29e-10,0.35006970000000004
5.31e-10,0.3525370000000001
5.33e-10,0.3549648000000001
5.35e-10,0.3573535
5.37e-10,0.3597036
5.39e-10,0.36201510000000003
5.41e-10,0.3642887
5.43e-10,0.36652470000000004
5.45e-10,0.3687233
5.47e-10,0.3708852
5.49e-10,0.3730105
5.51e-10,0.3750996999999999
5.53e-10,0.3771531
5.55e-10,0.3791711
5.57e-10,0.381154
5.59e-10,0.38310239999999995
5.61e-10,0.3850165
5.63e-10,0.38689679999999993
5.65e-10,0.3887433
5.67e-10,0.3905567999999999
5.69e-10,0.3923375
5.71e-10,0.3940857
5.73e-10,0.3958018
5.75e-10,0.3974862
5.77e-10,0.3991392
5.79e-10,0.40076120000000004
5.81e-10,0.40235260000000006
5.83e-10,0.40391370000000004
5.85e-10,0.40544480000000005
5.87e-10,0.4069461999999999
5.89e-10,0.4084184999999999
5.91e-10,0.4098617
5.93e-10,0.41127649999999993
5.95e-10,0.412663
5.97e-10,0.4140216
5.985e-10,0.41502249999999996
6e-10,0.4160079
6.002e-10,0.41613810000000007
6.006e-10,0.41639780000000004
6.014e-10,0.41691389999999995
6.03e-10,0.4179332
6.05e-10,0.4191836
6.07e-10,0.4204078
6.09e-10,0.4216061
6.11e-10,0.42277869999999995
6.13e-10,0.42392620000000003
6.15e-10,0.4250486
6.17e-10,0.42614640000000004
6.19e-10,0.4272199
6.21e-10,0.4282693000000001
6.23e-10,0.4292952
6.25e-10,0.43029760000000006
6.27e-10,0.4312768
6.29e-10,0.43223329999999993
6.31e-10,0.4331672999999999
6.33e-10,0.4340792
6.35e-10,0.43496900000000005
6.37e-10,0.4358373
6.39e-10,0.4366842000000001
6.41e-10,0.43751019999999996
6.43e-10,0.43831529999999996
6.45e-10,0.43910000000000005
6.47e-10,0.43986440000000004
6.49e-10,0.4406089999999999
6.51e-10,0.44133390000000006
6.53e-10,0.44203939999999997
6.55e-10,0.44272580000000006
6.57e-10,0.4433933
6.59e-10,0.44404220000000005
6.61e-10,0.44467290000000004
6.63e-10,0.4452855
6.65e-10,0.44588020000000006
6.67e-10,0.4464574
6.69e-10,0.4470172
6.71e-10,0.44756000000000007
6.73e-10,0.44808609999999993
6.75e-10,0.4485954
6.77e-10,0.4490885
6.79e-10,0.44956549999999995
6.81e-10,0.45002660000000005
6.83e-10,0.45047209999999993
6.85e-10,0.45090220000000003
6.87e-10,0.4513170999999999
6.89e-10,0.4517171
6.91e-10,0.4521024
6.93e-10,0.45247309999999996
6.95e-10,0.45282960000000005
6.97e-10,0.45317209999999997
6.99e-10,0.4535007
7.01e-10,0.4538156
7.03e-10,0.4541172
7.05e-10,0.4544055
7.07e-10,0.4546808
7.09e-10,0.45494330000000005
7.11e-10,0.4551932000000001
7.13e-10,0.4554307000000001
7.15e-10,0.4556559
7.17e-10,0.45586930000000003
7.19e-10,0.4560706
7.21e-10,0.45626050000000007
7.23e-10,0.4564389
7.25e-10,0.45660599999999996
7.27e-10,0.45676190000000005
7.29e-10,0.4569071
7.31e-10,0.45704159999999994
7.33e-10,0.45716540000000006
7.35e-10,0.4572790000000001
7.37e-10,0.45738239999999997
7.39e-10,0.45747570000000004
7.41e-10,0.45755919999999994
7.43e-10,0.45763300000000007
7.45e-10,0.4576973
7.47e-10,0.4577523
7.49e-10,0.4577981
7.51e-10,0.4578348
7.53e-10,0.45786270000000007
7.55e-10,0.45788190000000006
7.57e-10,0.45789250000000004
7.59e-10,0.4578947
7.61e-10,0.4578886999999999
7.63e-10,0.4578746
7.65e-10,0.4578525
7.67e-10,0.45782259999999997
7.69e-10,0.45778510000000006
7.71e-10,0.4577401
7.73e-10,0.4576875
7.75e-10,0.4576277999999999
7.77e-10,0.457561
7.79e-10,0.4574872000000001
7.81e-10,0.4574066
7.83e-10,0.4573193
7.85e-10,0.4572254
7.87e-10,0.45712509999999995
7.89e-10,0.45701840000000005
7.91e-10,0.45690549999999996
7.93e-10,0.45678660000000004
7.95e-10,0.45666169999999995
7.97e-10,0.456531
7.985e-10,0.4564292
8e-10,0.4563243
8.002e-10,0.4563100000000001
8.006e-10,0.45628140000000006
8.014e-10,0.4562235
8.03e-10,0.45610510000000004
8.05e-10,0.45595220000000003
8.07e-10,0.4557941
8.09e-10,0.45563089999999995
8.11e-10,0.45546260000000005
8.13e-10,0.45528939999999996
8.15e-10,0.4551115
8.17e-10,0.4549288
8.19e-10,0.4547414999999999
8.21e-10,0.4545498
8.23e-10,0.4543536
8.25e-10,0.4541531000000001
8.27e-10,0.4539485
8.29e-10,0.4537398
8.31e-10,0.45352689999999996
8.33e-10,0.45331029999999994
8.35e-10,0.4530898
8.37e-10,0.4528656
8.39e-10,0.4526378
8.41e-10,0.45240649999999993
8.43e-10,0.45217170000000007
8.45e-10,0.45193359999999994
8.47e-10,0.4516922
8.49e-10,0.45144760000000006
8.51e-10,0.45119980000000004
8.53e-10,0.4509491
8.55e-10,0.45069539999999997
8.57e-10,0.4504389
8.59e-10,0.4501796
8.61e-10,0.4499175000000001
8.63e-10,0.4496529
8.65e-10,0.4493857
8.67e-10,0.4491161
8.69e-10,0.448844
8.71e-10,0.44856970000000007
8.73e-10,0.44829299999999994
8.75e-10,0.44801420000000003
8.77e-10,0.44773319999999994
8.79e-10,0.44745029999999997
8.81e-10,0.4471653
8.83e-10,0.44687849999999996
8.85e-10,0.4465897
8.87e-10,0.4462992
8.89e-10,0.4460071
8.91e-10,0.4457131999999999
8.93e-10,0.4454178
8.95e-10,0.4451208000000001
8.97e-10,0.4448223
8.99e-10,0.4445224000000001
9.01e-10,0.4442212
9.03e-10,0.4439187
9.05e-10,0.44361490000000003
9.07e-10,0.44331
9.09e-10,0.4430039
9.11e-10,0.44269669999999994
9.13e-10,0.4423886
9.15e-10,0.44207950000000007
9.17e-10,0.4417694000000001
9.19e-10,0.44145840000000003
9.21e-10,0.4411467
9.23e-10,0.4408341
9.25e-10,0.4405209
9.27e-10,0.44020689999999996
9.29e-10,0.43989239999999996
9.31e-10,0.4395772
9.33e-10,0.43926149999999997
9.35e-10,0.4389453
9.37e-10,0.43862860000000004
9.39e-10,0.4383116
9.41e-10,0.43799410000000005
9.43e-10,0.43767639999999997
9.45e-10,0.4373583
9.47e-10,0.43704
9.49e-10,0.4367215
9.51e-10,0.4364028
9.53e-10,0.4360839999999999
9.55e-10,0.4357651
9.57e-10,0.43544610000000006
9.59e-10,0.4351271
9.61e-10,0.43480810000000003
9.63e-10,0.4344891000000001
9.65e-10,0.4341703
9.67e-10,0.43385149999999995
9.69e-10,0.4335329
9.71e-10,0.43321450000000006
9.73e-10,0.4328963
9.75e-10,0.43257829999999997
9.77e-10,0.4322606
9.79e-10,0.4319431
9.81e-10,0.43162600000000007
9.83e-10,0.4313093
9.85e-10,0.4309929
9.87e-10,0.43067690000000003
9.89e-10,0.4303614
9.91e-10,0.4300463
9.93e-10,0.4297318
9.95e-10,0.4294177
9.97e-10,0.42910419999999994
9.985e-10,0.4288695
1e-09,0.428635
1.0002e-09,0.42860370000000003
1.0006e-09,0.42854119999999996
1.0014e-09,0.42841640000000003
1.003e-09,0.42816699999999996
1.005e-09,0.427856
1.007e-09,0.4275455
1.009e-09,0.4272357
1.011e-09,0.42692660000000004
1.013e-09,0.42661820000000006
1.015e-09,0.4263106
1.017e-09,0.4260037000000001
1.019e-09,0.42569749999999995
1.021e-09,0.4253922
1.023e-09,0.4250878
1.025e-09,0.4247841
1.027e-09,0.4244812
1.029e-09,0.4241792999999999
1.031e-09,0.4238782000000001
1.033e-09,0.423578
1.035e-09,0.42327880000000007
1.037e-09,0.4229805000000001
1.039e-09,0.42268320000000004
1.041e-09,0.4223867
1.043e-09,0.42209129999999995
1.045e-09,0.42179690000000003
1.047e-09,0.4215034000000001
1.049e-09,0.421211
1.051e-09,0.42091960000000006
1.053e-09,0.4206293
1.055e-09,0.42033999999999994
1.057e-09,0.4200518
1.059e-09,0.4197647
1.061e-09,0.4194787
1.063e-09,0.4191936999999999
1.065e-09,0.41890989999999995
1.067e-09,0.4186272
1.069e-09,0.4183456
1.071e-09,0.4180651999999999
1.073e-09,0.41778590000000004
1.075e-09,0.4175078
1.077e-09,0.41723089999999996
1.079e-09,0.4169551
1.081e-09,0.41668060000000007
1.083e-09,0.4164072
1.085e-09,0.41613500000000003
1.087e-09,0.41586409999999996
1.089e-09,0.41559440000000003
1.091e-09,0.4153259
1.093e-09,0.41505860000000006
1.095e-09,0.4147925
1.097e-09,0.41452770000000005
