dc_gain,dc_valid,error,name,nyquist_gain,peaking_boost,power,process,pvt_pass,status,temperature_c,vdd
11.847093911728185,True,,TT_0.95V_0C,17.247439450240975,5.40034553851279,0.0011460659298867602,TT,True,pass,0.0,1.14
11.432736892088409,True,,TT_0.95V_62.5C,16.49413015239505,5.061393260306643,0.0011460659298867602,TT,True,pass,62.5,1.14
10.964204161927888,True,,TT_0.95V_125C,15.669031975696981,4.704827813769093,0.0011460659298867602,TT,True,pass,125.0,1.14
11.894025704734464,True,,TT_1.00V_0C,17.330074021745435,5.436048317010972,0.0012063851893544845,TT,True,pass,0.0,1.2
11.489941403837253,True,,TT_1.00V_62.5C,16.58797096823128,5.098029564394025,0.0012063851893544845,TT,True,pass,62.5,1.2
11.034619683274391,True,,TT_1.00V_125C,15.778345459720011,4.74372577644562,0.0012063851893544845,TT,True,pass,125.0,1.2
11.937497216488484,True,,TT_1.05V_0C,17.407658055716293,5.470160839227809,0.0012667044488222088,TT,True,pass,0.0,1.26
11.543368762966518,True,,TT_1.05V_62.5C,16.676710432216435,5.133341669249917,0.0012667044488222088,TT,True,pass,62.5,1.26
11.1000654882722,True,,TT_1.05V_125C,15.881056970614193,4.780991482341992,0.0012667044488222088,TT,True,pass,125.0,1.26
12.076554142421667,True,,SS_0.95V_0C,17.63582199045841,5.559267848036743,0.0011460659298867602,SS,True,pass,0.0,1.14
11.66164355458394,True,,SS_0.95V_62.5C,16.859084482684555,5.197440928100615,0.0011460659298867602,SS,True,pass,62.5,1.14
11.190830718653205,True,,SS_0.95V_125C,16.006949985836222,4.8161192671830175,0.0011460659298867602,SS,True,pass,125.0,1.14
12.119447091364693,True,,SS_1.00V_0C,17.715641687248617,5.596194595883924,0.0012063851893544845,SS,True,pass,0.0,1.2
11.71190860510221,True,,SS_1.00V_62.5C,16.94537097487086,5.233462369768649,0.0012063851893544845,SS,True,pass,62.5,1.2
11.251191076952871,True,,SS_1.00V_125C,16.10393812132417,4.852747044371299,0.0012063851893544845,SS,True,pass,125.0,1.2
12.159066209028204,True,,SS_1.05V_0C,17.790461299328157,5.631395090299954,0.0012667044488222088,SS,True,pass,0.0,1.26
