dc_gain,dc_valid,error,name,nyquist_gain,peaking_boost,power,process,pvt_pass,status,temperature_c,vdd
10.258441619810611,True,,TT_0.95V_0C,14.79714111261494,4.538699492804328,0.0008056322092341377,TT,True,pass,0.0,1.14
9.844022087699402,True,,TT_0.95V_62.5C,14.133560334864441,4.289538247165039,0.0008056322092341377,TT,True,pass,62.5,1.14
9.367751987972039,True,,TT_0.95V_125C,13.389941446691429,4.0221894587193905,0.0008056322092341377,TT,True,pass,125.0,1.14
10.285621836120445,True,,TT_1.00V_0C,14.837857816240863,4.552235980120418,0.0008480339044569872,TT,True,pass,0.0,1.2
9.87581670741628,True,,TT_1.00V_62.5C,14.17823629544067,4.302419588024389,0.0008480339044569872,TT,True,pass,62.5,1.2
9.406395154461787,True,,TT_1.00V_125C,13.441924551925126,4.035529397463339,0.0008480339044569872,TT,True,pass,125.0,1.2
10.310385261830442,True,,TT_1.05V_0C,14.875003305361666,4.564618043531224,0.0008904355996798366,TT,True,pass,0.0,1.26
9.905107526710893,True,,TT_1.05V_62.5C,14.219448681156528,4.314341154445636,0.0008904355996798366,TT,True,pass,62.5,1.26
9.44220223527802,True,,TT_1.05V_125C,13.490125137681062,4.047922902403043,0.0008904355996798366,TT,True,pass,125.0,1.26
10.447592926244598,True,,SS_0.95V_0C,15.091634448999132,4.644041522754534,0.0008056322092341377,SS,True,pass,0.0,1.14
10.025840358060565,True,,SS_0.95V_62.5C,14.407302821489523,4.381462463428958,0.0008056322092341377,SS,True,pass,62.5,1.14
9.53852717642528,True,,SS_0.95V_125C,13.636233150819132,4.097705974393852,0.0008056322092341377,SS,True,pass,125.0,1.14
10.474032586059037,True,,SS_1.00V_0C,15.133046767042455,4.659014180983418,0.0008480339044569872,SS,True,pass,0.0,1.2
10.055149113221253,True,,SS_1.00V_62.5C,14.450087358418166,4.394938245196913,0.0008480339044569872,SS,True,pass,62.5,1.2
9.572669632342471,True,,SS_1.00V_125C,13.683378460060764,4.110708827718293,0.0008480339044569872,SS,True,pass,125.0,1.2
10.49818766676984,True,,SS_1.05V_0C,15.171041478599353,4.672853811829512,0.0008904355996798366,SS,True,pass,0.0,1.26
10.082074014939387,True,,SS_1.05V_62.5C,14.489498100788566,4.407424085849179,0.0008904355996798366,SS,True,pass,62.5,1.26
9.60420641208535,True,,SS_1.05V_125C,13.72698689350675,4.122780481421399,0.0008904355996798366,SS,True,pass,125.0,1.26
10.2293036109303,True,,FF_0.95V_0C,14.751839793563509,4.522536182633209,0.0008056322092341377,FF,True,pass,0.0,1.14
9.815618551726343,True,,FF_0.95V_62.5C,14.09324824300678,4.277629691280437,0.0008056322092341377,FF,True,pass,62.5,1.14
9.338871355154323,True,,FF_0.95V_125C,13.35288529693389,4.014013941779567,0.0008056322092341377,FF,True,pass,125.0,1.14
10.259294766713056,True,,FF_1.00V_0C,14.79656526989914,4.537270503186084,0.0008480339044569872,FF,True,pass,0.0,1.2
9.851066594710643,True,,FF_1.00V_62.5C,14.143122630911913,4.29205603620127,0.0008480339044569872,FF,True,pass,62.5,1.2
9.382303968269271,True,,FF_1.00V_125C,13.411520589813266,4.029216621543995,0.0008480339044569872,FF,True,pass,125.0,1.2
10.286472331906156,True,,FF_1.05V_0C,14.83720960674049,4.550737274834335,0.0008904355996798366,FF,True,pass,0.0,1.26
9.883559336244588,True,,FF_1.05V_62.5C,14.18883820420602,4.305278867961432,0.0008904355996798366,FF,True,pass,62.5,1.26
9.42214506993649,True,,FF_1.05V_125C,13.4653392752334,4.04319420529691,0.0008904355996798366,FF,True,pass,125.0,1.26
10.355219810917271,True,,SF_0.95V_0C,14.947784334120255,4.592564523202984,0.0008056322092341377,SF,True,pass,0.0,1.14
9.93698415510835,True,,SF_0.95V_62.5C,14.273409712884293,4.336425557775943,0.0008056322092341377,SF,True,pass,62.5,1.14
9.455226440472751,True,,SF_0.95V_125C,13.516044305759529,4.0608178652867775,0.0008056322092341377,SF,True,pass,125.0,1.14
10.381941664916814,True,,SF_1.00V_0C,14.98870528864641,4.606763623729595,0.0008480339044569872,SF,True,pass,0.0,1.2
9.9673381755237,True,,SF_1.00V_62.5C,14.316868854511146,4.3495306789874455,0.0008480339044569872,SF,True,pass,62.5,1.2
9.49138658776884,True,,SF_1.00V_125C,13.565259737014625,4.0738731492457845,0.0008480339044569872,SF,True,pass,125.0,1.2
10.406275160325855,True,,SF_1.05V_0C,15.0261199597899,4.619844799464046,0.0008904355996798366,SF,True,pass,0.0,1.26
